frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose,teeth,lips,action
84,2.8001825293350717,0.3402860870310376,0.0556759733741524,0.1268170511323191,0.1751283087065359,0.6600346017978632,0.6600346017978632,17.96106901050157,70.5856671407725,63.265326700329226,61.9327225165315,59.34548360661741,89.16514426732158,83.68611603615943,82.85191767721122,86.74604636976315,188.06972703473272,116.27500323423116,closed,closed,bite
85,2.8335180356366796,0.3479751072865323,0.1040996557122899,0.1013323920879574,0.1609396815514618,0.6741540856987832,0.6741540856987832,9.60617970499148,73.51820178320651,66.38724588851562,64.83990356959063,61.25026994353064,90.5784191709136,85.63977574694027,83.88237165232391,88.0998753391444,185.83149244125417,117.6823682745416,closed,closed,bite
86,2.8668535419382875,0.3445307276602774,0.1243691894113298,0.0995651102852489,0.1625495992845862,0.65151689776768,0.65151689776768,8.040576647104055,76.42174869548195,62.424533159907895,66.03225397437947,60.34091723557704,90.78276288196884,84.50231800528431,80.6833340055504,83.23893007130371,177.33413654936908,120.63975919039136,closed,closed,bite
87,2.900189048239896,0.2993661121074819,0.0816865054156032,0.1267031786896045,0.1826565789536936,0.6255454559823217,0.6255454559823217,12.241924108666616,72.61637484718594,57.8043157072779,60.71056977580453,56.12900196296688,89.92203300715295,82.58313448567111,80.22676598205219,82.51551754409442,187.1818329206528,117.21316875693904,closed,closed,bite
88,2.9335245545415036,0.2923116776080317,0.1378641898067687,0.1313597006229995,0.1913206635276439,0.6341349687297497,0.6341349687297497,7.253515226844665,74.924519623992,59.84986434056769,61.869660230891775,56.207279583013126,88.72987409705397,80.3560899477458,76.57367362067494,80.81759165636652,175.54795924819658,113.58398647404528,open,closed,bite
89,2.9668600608431115,0.4865042554105199,0.1440781095656634,0.1367697907053229,0.1781034993006159,0.5685495464735093,0.5685495464735093,6.940679628672192,72.62373353441684,54.509969601946494,58.75148133525897,52.55545112988243,86.90858680831818,77.96532450962064,73.42950747611374,75.99029511864894,165.52667318996834,131.41911915848095,open,closed,bite
90,3.0001955671447194,0.4817242860765821,0.1710754381800571,0.1283065786350428,0.1710754381800571,0.5855388426409949,0.5855388426409949,5.845374477121015,68.90416121174214,54.83508972882477,56.577248076675545,50.58790571898173,81.55623047777797,74.02375701055638,70.14516464895311,74.23536598613765,157.93732643546264,120.50643162015729,open,closed,bite
91,3.0335310734463277,0.4540866550180557,0.1939944851674132,0.1073533058617631,0.1585567235225199,0.5819261577517334,0.5819261577517334,5.154785710207282,68.8089018526248,55.03537980451268,57.91709185619733,50.863764405269734,81.51539246505111,74.9462628646083,70.0192099508123,73.586299292368,159.91484871430586,119.3627623108702,open,closed,bite
92,3.0668665797479355,0.6569134415655866,0.2461179289112905,0.1046796893230458,0.1647552350077353,0.5341704049944284,0.5341704049944284,4.063092861310542,66.02906440549754,53.33625253521272,55.38004201519104,48.03664999157251,78.45171114513576,72.1733274926398,67.31042167682973,72.71091073776242,153.38207956738938,131.20258709330065,open,closed,bite
93,3.1002020860495434,0.6029962994742727,0.2049481649950819,0.1180246379450834,0.1831357660679281,0.5240215418529363,0.5240215418529363,4.879282525042352,67.57117073574895,54.92353863930592,56.801277681309514,49.704868603359465,80.02811511925087,72.94061725336168,68.34865048682086,73.56799859034828,161.94342765130963,132.64089036781652,open,closed,bite
94,3.1335375923511517,0.5176652979858268,0.1548440053974138,0.1483213033154842,0.211401343375619,0.5271339734994569,0.5271339734994569,6.458112456038945,71.92581677682136,56.85245609937928,57.78840568454543,51.76724951374176,84.74599046438368,75.38469347902924,71.18050626568737,76.05250421058372,171.8581971656828,133.64865189822845,open,closed,bite
95,3.1668730986527596,0.4532455625431144,0.2014495707513318,0.0875041018509136,0.1549414283852752,0.5543804832509999,0.5543804832509999,4.964021498136592,68.4353444819357,60.51097084216011,59.98988840594896,54.28873278056989,82.96801774971605,78.12343694451332,74.78942400906257,80.19340853259497,185.0299745893159,124.47043875568738,open,closed,bite
96,3.200208604954367,0.4105854389246138,0.1592822516713501,0.127959019134785,0.1847295045948998,0.5802395007388187,0.5802395007388187,6.27816338296948,75.44045827487734,65.32976006659749,63.303846919805835,58.56545199934678,89.48574016083938,81.7690210160149,78.57261310856354,84.58433760129336,187.75076265833047,127.32017142225122,open,closed,bite
97,3.2335441112559757,0.3973382620813543,0.1256138348107392,0.0915337710612993,0.1313235545748637,0.657228157794098,0.657228157794098,7.960906547488875,74.54465202795444,69.21984248490742,67.3357486053861,63.68918509742952,93.44921956727832,89.12764400666941,87.73620337304395,92.05992861171158,196.13210332356851,126.27855493407792,open,closed,bite
98,3.2668796175575836,0.4454205674564439,0.0958418293047444,0.0893557778953245,0.1545403061846566,0.6238564169484161,0.6238564169484161,10.433857609503043,69.9739432544275,65.3640105166998,62.6556157132067,60.16864338393772,88.96710506897358,85.25994240555575,84.15008444159199,88.74307280527316,194.56687608478416,126.57525984636872,closed,closed,chew
99,3.3002151238591915,0.2862656684877033,0.080459457464654,0.1240347345892084,0.1799128163237193,0.6573570696485448,0.6573570696485448,12.428619723657736,66.90453975855061,65.56494636528049,59.22711319756189,58.192819747076,85.84015371452148,81.43846354758884,81.170565457649,87.84911645189943,194.72783932015184,106.65972754549782,closed,closed,chew
100,3.3335506301607993,0.3990414472111146,0.1023929187647704,0.0785317837984718,0.169076835308634,0.6486093242573473,0.6486093242573473,9.766300365920058,65.60683927705449,66.8006119551033,60.04137722836624,58.66029286253277,86.54764114298723,83.79380565317948,83.20691400273648,89.57966597218349,193.27244827294544,116.06765731122644,closed,closed,chew
101,3.3668861364624076,0.4545686450484948,0.0850394249122887,0.102401027800743,0.1684768155368719,0.6327343722749825,0.6327343722749825,11.759251676871278,69.6618083521241,65.81466089635543,62.82617949639457,60.63318186755755,88.59794150237599,84.24036616298444,83.15292200959985,87.95377157356533,188.32595452544703,125.7778587994737,closed,closed,chew
102,3.4002216427640155,0.3896637497097181,0.090419309624752,0.0898250908572807,0.1673021325929634,0.6770830054690159,0.6770830054690159,11.059584552791724,68.09735192707655,67.68305923427332,62.292906881399176,61.21086955907263,87.49268887931868,84.33838989083117,83.80669393083357,89.78109439378662,188.06509359677017,114.71643934503396,closed,closed,chew
103,3.4335571490656234,0.3195472700412948,0.0620173672946042,0.1117608152136181,0.1855397018420435,0.674239643474792,0.674239643474792,16.1245154965971,64.75053733338501,62.86109866849782,57.95941278396049,57.0049014897137,85.70605696985301,81.62457345117949,81.02478195270956,86.42636505907329,186.5157656285446,108.53136325564007,closed,closed,chew
104,3.4668926553672317,0.3686669547852607,0.0932594519607902,0.1056422490279366,0.1741412863402459,0.6261240526251765,0.6261240526251765,10.722773713279354,67.5499838721031,61.14389905806557,59.15058881232404,55.567757630849115,87.00569094244324,82.10633290971415,80.60177441405628,85.18249333891868,189.0422672627919,117.9346483059389,closed,closed,chew
105,3.5002281616688395,0.3283641912638528,0.0729185339620615,0.1175776030860402,0.1700737855101695,0.5929929580740416,0.5929929580740416,13.71393451931283,68.08355179574332,57.584889255138705,58.44706149065824,55.54186246930492,84.60114771368337,78.67633711671279,76.93863122416158,79.14675945334905,189.1595092241813,115.3212137562373,closed,closed,chew
106,3.5335636679704474,0.4034963912375292,0.0717713601629082,0.1441346515807078,0.1896648474640437,0.5884482522430403,0.5884482522430403,13.933134299394329,70.78355341140922,60.279984195988355,58.56849770659901,56.94497437344499,85.63940168902836,78.29449496777093,76.79650127928502,80.36075872706913,182.37266464446225,122.15218328589998,open,closed,chew
107,3.5668991742720553,0.4962320487899248,0.1913849489783196,0.1276991572472811,0.1984637435433847,0.5304682819948419,0.5304682819948419,5.225071278271111,68.0365564961883,60.37579567027704,56.56741019441684,52.22619216662315,80.7897684183696,73.69335223592415,70.84815171069769,78.49111953913297,178.08970227992234,125.09407780601524,open,closed,chew
108,3.6002346805736636,0.5590585760415219,0.1803426028819619,0.1187295428867706,0.1874072619667227,0.5376377453935899,0.5376377453935899,5.545001480623639,68.00517376347518,60.35651830355367,57.81908228064891,53.14031735997639,81.75259380094708,75.16247656493869,72.25704556059344,79.00678449427075,174.1902695567111,131.01501071922735,open,closed,chew
109,3.633570186875271,0.5643285061938237,0.1444368707610263,0.0992487264606481,0.164487357710325,0.5638122739603094,0.5638122739603094,6.9234399411388505,68.85405981715266,61.0674293493189,60.416697162681146,56.22934383105171,84.13877387532511,78.8923108419535,76.25884892782226,81.00204679921134,177.24080024360862,134.35570155013954,open,closed,chew
110,3.6669056931768793,0.5923919605870215,0.1656973786810616,0.1034322234705945,0.1588419630663422,0.5732851279425033,0.5732851279425033,6.035098490754185,68.3806886247508,55.808767335211016,58.01418120496133,52.653364567398654,82.44104318356455,76.479393918563,72.67339819580545,76.41751946732404,161.23119889488993,131.9474861657851,open,closed,chew
111,3.700241199478488,0.549096769489344,0.1785394558013665,0.0999978166653928,0.1795150885063453,0.5432605479712027,0.5432605479712027,5.601002845626159,69.5818114780369,64.33971126573846,60.75265681355284,57.443870222426,83.53569866906697,78.33347002336689,75.95631499189173,82.87799933455686,184.8177482142039,133.1638368095468,open,closed,chew
112,3.733576705780095,0.3984192659718014,0.1547228316978508,0.0969164243922875,0.1806250547825376,0.5806387812058375,0.5806387812058375,6.463170231739563,63.63586696926046,65.95855932747011,57.36568999767064,55.85634621469955,82.42660590970804,78.61887231012497,78.35339225777473,86.88720141977399,197.81496858536292,115.02856091300212,open,closed,chew
113,3.7669122120817033,0.3612485473067915,0.1020579361102953,0.1084124648901966,0.1720052290384453,0.640268377498699,0.640268377498699,9.798356091772094,66.5413210061676,64.26170615377343,59.33664008599936,58.15876237112008,83.51530896126421,79.3501164917497,78.6815018108136,84.69728197665427,184.98862516413695,110.31960412249848,open,closed,chew
114,3.800247718383312,0.3816355940042102,0.0709897247079513,0.0818930163004032,0.1375414906599803,0.6840445497044605,0.6840445497044605,14.086545681279327,66.67312689708083,63.239343401915264,61.09977531302631,60.55305403858851,83.52992986668599,80.83847407161859,80.33040030194519,83.87978520348398,177.71286411717793,111.66451338385755,open,closed,chew
115,3.833583224684919,0.3668471581142221,0.0989350420839007,0.0745049904033776,0.1547411339147073,0.7256884228941018,0.7256884228941018,10.10764213504818,68.16091424835315,71.8584451605966,63.70913026950895,63.672958521774504,89.60629805218734,87.56249216843283,87.7801097122748,94.61731867588,191.45246426382687,111.60930013778416,open,closed,chew
116,3.8669187309865274,0.3864163674278312,0.0436537768863668,0.09668755178073,0.1688575498505224,0.6601734394371176,0.6601734394371176,22.90752533516294,64.28473335676391,66.99571122082862,60.359301824974466,60.23827384150137,85.68720283888322,83.46104236139323,83.46244400604354,89.23883212503969,195.54162988825357,112.57808864689892,closed,closed,chew
117,3.9002542372881353,0.3178672741261611,0.0430868869684574,0.1077172174211436,0.1793518418767338,0.68998236634839,0.68998236634839,23.208917384355654,67.14828356549236,66.32510886165174,60.93312405909733,60.5565566157177,86.88163996226612,83.858588267316,83.68472573439513,89.12378232945603,191.64686631156547,108.16000832573314,closed,closed,chew
118,3.933589743589744,0.2971416116204213,0.0920104461057277,0.1092005586015016,0.1549652562841202,0.7188855598555924,0.7188855598555924,10.86833117677656,70.68519427054807,70.97419190415778,64.60796077553051,63.38570282636823,90.9680364085593,87.4095460811794,87.57332442056546,94.23969835594325,195.16066306159135,110.12811813689564,closed,closed,chew
119,3.966925249891351,0.3354464171904169,0.1188315477278959,0.0894661630877516,0.1656440725039077,0.6976653987574991,0.6976653987574991,8.415273714096786,67.97968371348563,69.37896870233998,61.50655982701841,61.05477097254057,88.28771472072933,85.20873776724018,85.12569279310163,92.56263635584703,191.193718927277,110.04861951129084,closed,closed,chew
120,4.00026075619296,0.3006334811824913,0.0783126326915142,0.1061580656295159,0.1673863216817136,0.758891121022452,0.758891121022452,12.769331915313806,73.42753110273199,74.42071472581685,67.41001282479063,66.89037607710351,93.1134338138711,89.83576540898576,89.94536994221795,97.21731560751324,192.5700389019101,110.908283943107,closed,closed,chew
121,4.033596262494568,0.3439761559355052,0.0850071568412875,0.096362277255145,0.1684128872841656,0.6860587539424763,0.6860587539424763,11.763715399481576,66.04192163032658,64.43531939973381,59.362591986761515,58.094194089163906,87.14261502485658,83.76269091577312,83.298515513819,89.27806511147114,187.99547516150983,111.0595257572871,closed,closed,chew
122,4.0669317687961755,0.3659058954959063,0.1032126433191818,0.077258733597558,0.1610844080862496,0.6251595857908636,0.6251595857908636,9.688735486674164,64.93727307344756,61.249109589802046,59.21676248660574,56.53586102503246,82.14647087084357,79.05261317242125,77.67183165800756,81.95443541001248,185.9298461523914,110.71631121784355,closed,closed,chew
123,4.100267275097783,0.4199440797765269,0.0711818398746342,0.1192281062037696,0.1842687203376166,0.6575729199923396,0.6575729199923396,14.04852700859101,71.9765078579922,66.30247017678701,62.78686643166549,61.189896433509205,90.30717979191942,85.18361562018404,84.29181806173446,89.73065582076029,186.7772060534874,122.97514481605774,closed,closed,chew
124,4.133602781399391,0.4033567022047398,0.044070399638542,0.1372564796492968,0.1995372209593151,0.6178305575248423,0.6178305575248423,22.690967365892536,70.28679824864267,64.07932107452775,60.07261155278147,58.77933286231632,86.45118744645723,80.87055030314798,80.28618683372908,85.25916169835997,188.2988242372704,120.02480191591546,closed,closed,chew
125,4.166938287700999,0.377503821438902,0.0574613772979015,0.1537614687467443,0.2115605522667101,0.5942562374437819,0.5942562374437819,17.40299392434716,71.23050868377811,62.11840643923978,58.66397556259332,57.45906043549196,86.3217484406168,79.26170939831636,78.38121752193469,83.82555672401726,189.93645710161377,119.57005261347336,closed,closed,chew
126,4.200273794002608,0.4230371654362536,0.1602637619024136,0.1143030716456882,0.2013288592115237,0.5403316409589028,0.5403316409589028,6.239713757679737,70.6110489864613,60.56921348741197,59.39882577438266,54.33514010076044,84.93201710055102,78.31686010220263,74.88251826700305,81.10402317610072,191.13665424444451,125.94051613460576,closed,closed,chew
127,4.233609300304216,0.497253997934193,0.2083543912341911,0.1283398579303172,0.202533591277269,0.5490362797127899,0.5490362797127899,4.799514874999663,76.117013930228,61.56869787910136,61.66766457228411,54.96284333628453,88.4264919872575,79.74589750684514,74.4681423339064,81.2540755082464,176.60357663767903,133.75662394810223,open,closed,chew
